task_id,task_name,episode_idx,success,steps,max_steps
3,open the top drawer and put the bowl inside,7,True,200,310
3,open the top drawer and put the bowl inside,8,True,198,310
3,open the top drawer and put the bowl inside,9,True,280,310
3,open the top drawer and put the bowl inside,10,True,198,310
3,open the top drawer and put the bowl inside,11,True,190,310
3,open the top drawer and put the bowl inside,12,True,214,310
3,open the top drawer and put the bowl inside,13,True,185,310
3,open the top drawer and put the bowl inside,14,True,203,310
3,open the top drawer and put the bowl inside,15,True,193,310
3,open the top drawer and put the bowl inside,16,True,233,310
3,open the top drawer and put the bowl inside,17,True,238,310
3,open the top drawer and put the bowl inside,18,True,190,310
3,open the top drawer and put the bowl inside,19,True,192,310
4,put the bowl on top of the cabinet,0,True,146,310
4,put the bowl on top of the cabinet,1,True,94,310
4,put the bowl on top of the cabinet,2,True,94,310
4,put the bowl on top of the cabinet,3,True,99,310
4,put the bowl on top of the cabinet,4,True,92,310
4,put the bowl on top of the cabinet,5,True,87,310
4,put the bowl on top of the cabinet,6,True,90,310
4,put the bowl on top of the cabinet,7,True,91,310
4,put the bowl on top of the cabinet,8,True,92,310
4,put the bowl on top of the cabinet,9,True,92,310
4,put the bowl on top of the cabinet,10,True,100,310
4,put the bowl on top of the cabinet,11,True,95,310
4,put the bowl on top of the cabinet,12,True,94,310
4,put the bowl on top of the cabinet,13,True,90,310
4,put the bowl on top of the cabinet,14,True,94,310
4,put the bowl on top of the cabinet,15,True,85,310
4,put the bowl on top of the cabinet,16,True,94,310
4,put the bowl on top of the cabinet,17,True,97,310
4,put the bowl on top of the cabinet,18,True,97,310
4,put the bowl on top of the cabinet,19,True,92,310
5,push the plate to the front of the stove,0,True,148,310
5,push the plate to the front of the stove,1,True,153,310
5,push the plate to the front of the stove,2,True,117,310
5,push the plate to the front of the stove,3,True,141,310
5,push the plate to the front of the stove,4,True,143,310
5,push the plate to the front of the stove,5,True,131,310
5,push the plate to the front of the stove,6,True,141,310
5,push the plate to the front of the stove,7,True,128,310
5,push the plate to the front of the stove,8,False,310,310
5,push the plate to the front of the stove,9,True,133,310
5,push the plate to the front of the stove,10,True,143,310
5,push the plate to the front of the stove,11,True,125,310
5,push the plate to the front of the stove,12,True,133,310
5,push the plate to the front of the stove,13,True,134,310
5,push the plate to the front of the stove,14,True,130,310
5,push the plate to the front of the stove,15,True,154,310
5,push the plate to the front of the stove,16,True,126,310
5,push the plate to the front of the stove,17,True,127,310
5,push the plate to the front of the stove,18,True,126,310
5,push the plate to the front of the stove,19,True,132,310
6,put the cream cheese in the bowl,0,True,95,310
6,put the cream cheese in the bowl,1,True,102,310
6,put the cream cheese in the bowl,2,True,235,310
6,put the cream cheese in the bowl,3,True,101,310
6,put the cream cheese in the bowl,4,True,95,310
6,put the cream cheese in the bowl,5,True,105,310
6,put the cream cheese in the bowl,6,True,97,310
6,put the cream cheese in the bowl,7,True,91,310
6,put the cream cheese in the bowl,8,True,106,310
6,put the cream cheese in the bowl,9,True,93,310
6,put the cream cheese in the bowl,10,True,98,310
6,put the cream cheese in the bowl,11,True,98,310
6,put the cream cheese in the bowl,12,True,103,310
6,put the cream cheese in the bowl,13,True,95,310
6,put the cream cheese in the bowl,14,True,103,310
6,put the cream cheese in the bowl,15,True,98,310
6,put the cream cheese in the bowl,16,True,104,310
6,put the cream cheese in the bowl,17,True,200,310
6,put the cream cheese in the bowl,18,True,102,310
6,put the cream cheese in the bowl,19,True,93,310
7,turn on the stove,0,True,92,310
7,turn on the stove,1,True,86,310
7,turn on the stove,2,True,93,310
7,turn on the stove,3,True,89,310
7,turn on the stove,4,True,85,310
7,turn on the stove,5,True,134,310
7,turn on the stove,6,True,80,310
7,turn on the stove,7,True,77,310
7,turn on the stove,8,True,80,310
7,turn on the stove,9,True,76,310
7,turn on the stove,10,True,85,310
7,turn on the stove,11,True,88,310
7,turn on the stove,12,True,84,310
7,turn on the stove,13,True,81,310
7,turn on the stove,14,True,83,310
7,turn on the stove,15,True,79,310
7,turn on the stove,16,True,89,310
7,turn on the stove,17,True,82,310
7,turn on the stove,18,True,81,310
7,turn on the stove,19,True,81,310
8,put the bowl on the plate,0,True,90,310
8,put the bowl on the plate,1,True,86,310
8,put the bowl on the plate,2,True,87,310
8,put the bowl on the plate,3,True,74,310
8,put the bowl on the plate,4,True,84,310
8,put the bowl on the plate,5,True,97,310
8,put the bowl on the plate,6,True,83,310
8,put the bowl on the plate,7,True,86,310
8,put the bowl on the plate,8,True,80,310
8,put the bowl on the plate,9,True,82,310
8,put the bowl on the plate,10,True,90,310
8,put the bowl on the plate,11,True,85,310
8,put the bowl on the plate,12,True,83,310
8,put the bowl on the plate,13,True,87,310
8,put the bowl on the plate,14,True,77,310
8,put the bowl on the plate,15,True,87,310
8,put the bowl on the plate,16,True,85,310
8,put the bowl on the plate,17,True,119,310
8,put the bowl on the plate,18,True,93,310
8,put the bowl on the plate,19,True,115,310
9,put the wine bottle on the rack,0,True,155,310
9,put the wine bottle on the rack,1,False,310,310
9,put the wine bottle on the rack,2,True,162,310
9,put the wine bottle on the rack,3,True,129,310
9,put the wine bottle on the rack,4,True,142,310
9,put the wine bottle on the rack,5,True,179,310
9,put the wine bottle on the rack,6,True,142,310
9,put the wine bottle on the rack,7,True,151,310
9,put the wine bottle on the rack,8,True,155,310
9,put the wine bottle on the rack,9,True,161,310
9,put the wine bottle on the rack,10,True,204,310
9,put the wine bottle on the rack,11,True,161,310
9,put the wine bottle on the rack,12,True,154,310
9,put the wine bottle on the rack,13,True,165,310
9,put the wine bottle on the rack,14,True,161,310
9,put the wine bottle on the rack,15,True,117,310
9,put the wine bottle on the rack,16,True,143,310
9,put the wine bottle on the rack,17,True,134,310
9,put the wine bottle on the rack,18,True,150,310
9,put the wine bottle on the rack,19,True,157,310
